date,USD/CNY,EUR/CNY,GBP/CNY,CAD/CNY,JPY/CNY,AUD/CNY,MXN/CNY,USD/HKD,EUR/HKD,GBP/HKD,100JPY/CNY,HKD/CNY,NZD/CNY,SGD/CNY,CHF/CNY,CNY/MOP,CNY/MYR,CNY/RUB,CNY/ZAR,CNY/KRW,CNY/AED,CNY/SAR,CNY/HUF,CNY/PLN,CNY/DKK,CNY/SEK,CNY/NOK,CNY/TRY,CNY/MXN,CNY/THB
2019-09-09,7.1147,7.8354,8.7331,5.3985,0.066486,4.8685,0.364088,7.84,8.6392,9.62939,,,,,,,,,,,,,,,,,,,,
2019-09-10,7.1211,7.858,8.7812,5.4014,0.066267,4.8831,0.364148,7.83844,8.65963,9.67629,,,,,,,,,,,,,,,,,,,,
2019-09-11,7.1117,7.8488,8.7756,5.4032,0.066023,4.8723,0.364852,7.83988,8.661,9.6846,,,,,,,,,,,,,,,,,,,,
2019-09-12,7.1158,7.828,8.7645,5.3901,0.065809,4.8852,0.364924,7.8379,8.6298,9.66649,,,,,,,,,,,,,,,,,,,,
2019-09-13,7.0784,7.8187,8.7196,5.3527,0.065369,4.8535,0.364331,7.8252,8.6502,9.64698,,,,,,,,,,,,,,,,,,,,
2019-09-16,7.0784,7.8326,8.8299,5.3474,0.065573,4.8615,0.364902,7.8241,8.671,9.77648,,,,,,,,,,,,,,,,,,,,
2019-09-17,7.0664,7.7663,8.7698,5.3308,0.065259,4.845,0.363827,7.8191,8.6012,9.716,,,,,,,,,,,,,,,,,,,,
2019-09-18,7.0909,7.8435,8.8536,5.3481,0.065518,4.8628,0.366402,7.8229,8.6625,9.77906,,,,,,,,,,,,,,,,,,,,
2019-09-19,7.085,7.8055,8.8254,5.3229,0.065258,4.8304,0.365268,7.82906,8.6333,9.76221,,,,,,,,,,,,,,,,,,,,
2019-09-20,7.0956,7.8285,8.8761,5.3459,0.065597,4.8144,0.365203,7.83048,8.6482,9.8053,,,,,,,,,,,,,,,,,,,,
2019-09-23,7.0906,7.8053,8.8331,5.3387,0.065797,4.795,0.365139,7.83954,8.63787,9.77499,,,,,,,,,,,,,,,,,,,,
2019-09-24,7.1176,7.815,8.839,5.3605,0.066054,4.8163,0.365455,7.8386,8.61644,9.74584,,,,,,,,,,,,,,,,,,,,
2019-09-25,7.1155,7.828,8.8739,5.3677,0.066319,4.8318,0.366105,7.8406,8.6334,9.7881,,,,,,,,,,,,,,,,,,,,
2019-09-26,7.1308,7.801,8.8023,5.372,0.066138,4.8112,0.36443,7.8391,8.5842,9.6885,,,,,,,,,,,,,,,,,,,,
2019-09-27,7.1316,7.7809,8.7816,5.3691,0.066102,4.8108,0.362802,7.8383,8.56127,9.66343,,,,,,,,,,,,,,,,,,,,
2019-09-30,7.1218,7.7837,8.7443,5.3735,0.065888,4.8089,0.361904,7.84023,8.5772,9.63771,,,,,,,,,,,,,,,,,,,,
2019-10-01,7.1475,7.7817,8.774,5.3912,0.066064,4.8195,0.362177,7.83837,8.5414,9.6314,,,,,,,,,,,,,,,,,,,,
2019-10-02,7.1474,7.8039,8.7724,5.3995,0.066244,4.7875,0.360911,7.84223,8.57477,9.63865,,,,,,,,,,,,,,,,,,,,
2019-10-03,7.1476,7.8249,8.7836,5.356,0.066616,4.7899,0.361287,7.8428,8.5953,9.64901,,,,,,,,,,,,,,,,,,,,
2019-10-04,7.1475,7.835,8.8098,5.3525,0.066812,4.8159,0.363684,7.842,8.60553,9.67683,,,,,,,,,,,,,,,,,,,,
2019-10-07,7.1474,7.8371,8.8013,5.3624,0.066818,4.8258,0.366143,7.8418,8.6121,9.67081,,,,,,,,,,,,,,,,,,,,
